home_ranking,away_ranking,ranking_diff,home_form,away_form,form_diff,home_goals_avg,away_goals_avg,h2h_home_win_rate,h2h_draw_rate,h2h_away_win_rate,h2h_total,is_neutral,result
14,45,-31,0.6,0.3,0.3,2.0,1.2,0.6666666666666666,0.0,0.3333333333333333,3,0,2
70,15,55,0.2,0.6,-0.39999999999999997,1.4,1.6,0.0,0.0,1.0,2,0,1
100,123,-23,0.5555555555555556,0.1,0.4555555555555556,2.6666666666666665,0.7,0.33,0.33,0.33,0,0,2
98,5,93,0.5,0.6,-0.09999999999999998,1.4,1.6,0.33,0.33,0.33,0,0,0
63,11,52,0.1,0.5,-0.4,1.3,1.4,0.7631578947368421,0.07894736842105263,0.15789473684210525,38,0,1
10,50,-40,0.6,0.4,0.19999999999999996,1.7,1.2,0.42857142857142855,0.42857142857142855,0.14285714285714285,7,0,1
40,18,22,0.4,0.6,-0.19999999999999996,1.7,1.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,0,1
61,64,-3,0.4,0.7,-0.29999999999999993,1.5,2.2,0.0,0.0,1.0,1,0,1
127,6,121,0.1,0.6,-0.5,0.6,1.7,0.16666666666666666,0.16666666666666666,0.6666666666666666,6,0,0
8,86,-78,0.4,0.1,0.30000000000000004,1.6,0.9,1.0,0.0,0.0,4,0,2
12,32,-20,0.4,0.6,-0.19999999999999996,1.5,1.8,0.39285714285714285,0.4642857142857143,0.14285714285714285,28,0,2
17,30,-13,0.4,0.4,0.0,1.8,1.5,0.5,0.3333333333333333,0.16666666666666666,6,0,1
135,46,89,0.0,0.3,-0.3,0.2,2.1,0.0,0.0,1.0,1,0,0
44,148,-104,0.3,0.3,0.0,1.5,0.9,0.33,0.33,0.33,0,0,2
89,119,-30,0.4,0.0,0.4,1.0,0.2,0.5,0.5,0.0,2,0,2
2,23,-21,0.7,0.4,0.29999999999999993,2.2,1.2,0.375,0.3125,0.3125,16,0,1
49,4,45,0.4,0.5,-0.09999999999999998,1.7,2.2,0.5,0.0,0.5,2,0,2
81,3,78,0.2,0.6,-0.39999999999999997,0.8,1.8,0.33,0.33,0.33,0,0,0
34,44,-10,0.5,0.4,0.09999999999999998,1.8,1.6,0.2857142857142857,0.5714285714285714,0.14285714285714285,7,0,2
144,3,141,0.14285714285714285,0.6,-0.45714285714285713,0.14285714285714285,2.0,0.33,0.33,0.33,0,0,0
47,156,-109,0.3,0.0,0.3,1.8,0.2,1.0,0.0,0.0,2,0,2
148,10,138,0.3,0.4,-0.10000000000000003,1.0,1.6,0.0,0.0,1.0,1,1,0
120,88,32,0.1,0.1,0.0,0.9,0.8,0.33,0.33,0.33,0,0,1
21,65,-44,0.4,0.2,0.2,1.1,1.5,1.0,0.0,0.0,4,0,2
56,81,-25,0.6,0.4,0.19999999999999996,1.9,1.2,1.0,0.0,0.0,1,0,2
100,7,93,0.6,0.5,0.09999999999999998,2.8,2.0,0.0,1.0,0.0,1,0,2
15,92,-77,0.5,0.5,0.0,1.4,1.8,0.0,1.0,0.0,1,0,2
115,82,33,0.0,0.2,-0.2,0.2,0.8,0.0,0.0,1.0,1,0,0
136,40,96,0.0,0.4,-0.4,0.3,2.2,0.0,0.0,1.0,1,0,0
18,38,-20,0.5,0.4,0.09999999999999998,1.3,1.8,0.0,1.0,0.0,1,0,2
100,99,1,0.4,0.1,0.30000000000000004,1.3,0.8,1.0,0.0,0.0,1,0,2
4,49,-45,0.7,0.3,0.39999999999999997,1.7,1.1,0.5,0.4,0.1,10,0,1
23,17,6,0.6,0.3,0.3,1.7,1.6,0.23076923076923078,0.07692307692307693,0.6923076923076923,13,0,0
57,5,52,0.1,0.5,-0.4,1.4,2.2,0.42424242424242425,0.2727272727272727,0.30303030303030304,33,0,2
11,14,-3,0.5,0.6,-0.09999999999999998,1.6,2.1,0.3333333333333333,0.0,0.6666666666666666,6,0,2
73,54,19,0.3,0.3,0.0,0.8,1.1,0.0,0.0,1.0,2,0,0
60,2,58,0.4,0.7,-0.29999999999999993,1.5,1.9,0.33,0.33,0.33,0,0,0
112,13,99,0.3,0.5,-0.2,0.9,1.7,0.0,0.0,1.0,1,0,0
6,113,-107,0.7,0.1,0.6,1.9,0.5,0.7142857142857143,0.14285714285714285,0.14285714285714285,7,0,2
134,30,104,0.0,0.4,-0.4,0.2,1.4,0.0,0.0,1.0,2,0,0
12,37,-25,0.5,0.4,0.09999999999999998,1.6,1.7,0.2727272727272727,0.2727272727272727,0.45454545454545453,11,0,0
17,136,-119,0.4,0.0,0.4,1.9,0.3,0.33,0.33,0.33,0,0,2
144,92,52,0.125,0.4,-0.275,0.125,1.4,0.33,0.33,0.33,0,0,1
137,134,3,0.0,0.0,0.0,0.2,0.2,0.33,0.33,0.33,0,0,2
6,42,-36,0.4,0.5,-0.09999999999999998,1.9,1.0,0.7142857142857143,0.14285714285714285,0.14285714285714285,7,0,1
156,10,146,0.0,0.6,-0.6,0.2,1.6,0.0,0.0,1.0,1,0,1
16,76,-60,0.5,0.3,0.2,1.8,0.7,1.0,0.0,0.0,1,0,2
113,7,106,0.1,0.4,-0.30000000000000004,1.0,1.9,0.33,0.33,0.33,0,0,2
12,5,7,0.6,0.6,0.0,1.9,1.5,0.1111111111111111,0.05555555555555555,0.8333333333333334,18,0,2
14,66,-52,0.6,0.2,0.39999999999999997,1.4,1.4,0.6666666666666666,0.3333333333333333,0.0,3,0,2
137,31,106,0.1,0.5,-0.4,0.5,1.5,0.0,0.0,1.0,1,0,0
61,84,-23,0.4,0.4,0.0,1.6,1.0,1.0,0.0,0.0,1,0,2
112,100,12,0.1,0.6,-0.5,0.5,2.8,0.33,0.33,0.33,0,0,2
88,18,70,0.3,0.4,-0.10000000000000003,1.4,1.2,0.0,1.0,0.0,1,0,0
114,101,13,0.3,0.1,0.19999999999999998,0.9,0.7,0.0,0.0,1.0,1,0,0
52,76,-24,0.3,0.3,0.0,1.0,0.9,1.0,0.0,0.0,3,0,0
4,89,-85,0.8,0.0,0.8,2.6,0.4,0.5,0.5,0.0,4,0,2
36,39,-3,0.5,0.2,0.3,1.9,1.3,0.33,0.33,0.33,0,0,2
11,46,-35,0.4,0.4,0.0,1.7,2.0,0.5714285714285714,0.35714285714285715,0.07142857142857142,14,0,2
134,15,119,0.0,0.5,-0.5,0.2,1.7,0.0,0.0,1.0,1,0,0
3,133,-130,0.6,0.1111111111111111,0.4888888888888889,1.9,0.3333333333333333,1.0,0.0,0.0,1,0,2
43,93,-50,0.2,0.4,-0.2,1.0,1.3,0.0,0.0,1.0,1,0,0
116,84,32,0.0,0.3,-0.3,0.2,1.0,0.0,0.3333333333333333,0.6666666666666666,3,0,0
38,24,14,0.5,0.6,-0.09999999999999998,2.6,1.8,0.14285714285714285,0.2857142857142857,0.5714285714285714,7,0,2
42,53,-11,0.4,0.2,0.2,0.9,1.3,0.5,0.0,0.5,4,0,2
10,40,-30,0.5,0.4,0.09999999999999998,1.5,2.4,0.2,0.2,0.6,10,0,0
74,51,23,0.2,0.6,-0.39999999999999997,0.6,1.9,0.0,0.0,1.0,2,0,2
36,124,-88,0.3,0.1,0.19999999999999998,1.6,0.5,0.8,0.2,0.0,10,0,2
7,100,-93,0.4,0.4,0.0,1.4,1.2,0.6,0.4,0.0,5,1,0
1,76,-75,0.8,0.5,0.30000000000000004,2.0,1.1,0.875,0.125,0.0,16,1,2
23,73,-50,0.5,0.4,0.09999999999999998,1.0,1.4,0.26666666666666666,0.36666666666666664,0.36666666666666664,30,1,1
10,62,-52,0.7,0.2,0.49999999999999994,1.9,0.8,0.7619047619047619,0.047619047619047616,0.19047619047619047,21,1,2
100,42,58,0.3,0.4,-0.10000000000000003,1.5,1.0,0.0,0.2,0.8,5,1,2
7,124,-117,0.4,0.1,0.30000000000000004,1.4,0.6,1.0,0.0,0.0,1,1,2
36,100,-64,0.3,0.4,-0.10000000000000003,1.9,1.2,0.41818181818181815,0.2545454545454545,0.32727272727272727,55,0,2
1,73,-72,0.8,0.4,0.4,2.0,1.4,0.7,0.2,0.1,30,1,2
23,76,-53,0.4,0.4,0.0,0.9,1.0,0.34782608695652173,0.2608695652173913,0.391304347826087,23,1,2
10,42,-32,0.7,0.3,0.39999999999999997,1.8,0.9,0.671875,0.25,0.078125,64,1,2
100,62,38,0.4,0.2,0.2,1.6,0.9,0.0,1.0,0.0,3,1,0
100,124,-24,0.4,0.1,0.30000000000000004,1.1,0.6,0.875,0.125,0.0,8,1,2
1,23,-22,0.9,0.5,0.4,2.2,0.9,0.6428571428571429,0.21428571428571427,0.14285714285714285,14,1,2
73,76,-3,0.4,0.3,0.10000000000000003,1.4,0.8,0.5769230769230769,0.23076923076923078,0.19230769230769232,26,1,0
36,7,29,0.4,0.4,0.0,1.8,1.2,0.18181818181818182,0.45454545454545453,0.36363636363636365,11,0,1
10,100,-90,0.7,0.4,0.29999999999999993,2.1,1.6,1.0,0.0,0.0,4,1,0
42,62,-20,0.3,0.3,0.0,0.8,1.0,0.7083333333333334,0.08333333333333333,0.20833333333333334,24,1,1
100,23,77,0.5,0.5,0.0,1.4,0.8,0.5,0.16666666666666666,0.3333333333333333,24,1,1
36,62,-26,0.4,0.3,0.10000000000000003,1.9,1.2,0.6923076923076923,0.15384615384615385,0.15384615384615385,26,0,2
1,10,-9,0.9,0.6,0.30000000000000004,2.3,1.6,0.36363636363636365,0.2597402597402597,0.37662337662337664,77,1,1
100,7,93,0.4,0.3,0.10000000000000003,1.6,1.1,0.15625,0.15625,0.6875,32,1,1
36,23,13,0.5,0.4,0.09999999999999998,2.0,0.7,0.4782608695652174,0.2608695652173913,0.2608695652173913,23,0,2
100,1,99,0.4,0.8,-0.4,1.5,2.0,0.0,0.0,1.0,5,1,0
23,100,-77,0.4,0.4,0.0,0.7,1.3,0.5555555555555556,0.2222222222222222,0.2222222222222222,9,1,2
36,1,35,0.6,0.9,-0.30000000000000004,2.0,2.0,0.3220338983050847,0.2033898305084746,0.4745762711864407,59,0,1
152,10,142,0.0,0.6,-0.6,0.1,2.1,0.0,0.0,1.0,1,0,0
130,7,123,0.1,0.6,-0.5,0.3,1.6,0.33,0.33,0.33,0,0,0
150,43,107,0.3,0.2,0.09999999999999998,0.8,1.1,0.0,0.0,1.0,1,1,0
123,49,74,0.0,0.4,-0.4,0.3,1.5,0.4146341463414634,0.17073170731707318,0.4146341463414634,41,0,0
37,9,28,0.5,0.5,0.0,2.1,2.1,0.06666666666666667,0.4,0.5333333333333333,15,0,0
18,32,-14,0.4,0.6,-0.19999999999999996,1.3,2.1,0.5,0.25,0.25,12,0,1
40,14,26,0.5,0.4,0.09999999999999998,1.2,1.3,0.0,0.0,1.0,3,0,0
69,42,27,0.4,0.5,-0.09999999999999998,1.1,2.6,0.0,0.0,1.0,2,0,2
2,100,-98,0.8,0.5,0.30000000000000004,2.7,2.3,0.33,0.33,0.33,0,0,1
25,27,-2,0.5,0.6,-0.09999999999999998,1.5,1.9,0.0,0.0,1.0,1,0,2
56,123,-67,0.6,0.0,0.6,1.8,0.3,1.0,0.0,0.0,1,0,2
9,55,-46,0.7,0.2,0.49999999999999994,2.6,0.7,0.2857142857142857,0.42857142857142855,0.2857142857142857,7,0,1
97,12,85,0.2,0.6,-0.39999999999999997,1.1,2.0,0.3333333333333333,0.16666666666666666,0.5,6,0,1
42,16,26,0.5,0.5,0.0,2.7,1.5,0.6363636363636364,0.18181818181818182,0.18181818181818182,11,0,2
29,7,22,0.4,0.7,-0.29999999999999993,1.7,1.7,0.36363636363636365,0.18181818181818182,0.45454545454545453,11,0,0
100,2,98,0.4,0.8,-0.4,2.1,2.7,0.0,1.0,0.0,1,0,2
126,8,118,0.1,0.6,-0.5,0.5,2.7,0.0,0.0,1.0,1,0,0
18,149,-131,0.3,0.2,0.09999999999999998,1.0,0.7,1.0,0.0,0.0,1,0,2
4,86,-82,0.7,0.5,0.19999999999999996,1.8,1.4,1.0,0.0,0.0,1,0,2
6,81,-75,0.6,0.4,0.19999999999999996,1.5,1.3,0.0,1.0,0.0,1,0,2
65,153,-88,0.5,0.0,0.5,1.3,0.1,1.0,0.0,0.0,1,0,2
49,80,-31,0.5,0.3,0.2,1.6,0.6,0.3333333333333333,0.0,0.6666666666666666,3,0,0
111,95,16,0.2,0.1,0.1,0.5,0.6,0.5,0.5,0.0,2,0,2
99,127,-28,0.1,0.1,0.0,0.8,0.3,0.0,1.0,0.0,1,0,0
17,103,-86,0.3,0.2,0.09999999999999998,1.7,1.0,0.0,0.0,1.0,1,0,2
28,14,14,0.6,0.5,0.09999999999999998,2.1,1.7,0.13793103448275862,0.4482758620689655,0.41379310344827586,29,0,1
142,30,112,0.0,0.5,-0.5,0.2,1.4,0.0,0.0,1.0,1,0,0
23,37,-14,0.6,0.4,0.19999999999999996,1.5,1.6,0.8333333333333334,0.16666666666666666,0.0,6,0,2
40,43,-3,0.3,0.4,-0.10000000000000003,1.2,1.9,0.0,1.0,0.0,1,0,2
3,75,-72,0.7,0.2,0.49999999999999994,1.9,1.4,1.0,0.0,0.0,5,0,2
15,11,4,0.2,0.5,-0.3,1.5,1.5,0.36,0.2,0.44,25,0,1
31,61,-30,0.8,0.2,0.6000000000000001,1.8,1.1,0.14285714285714285,0.14285714285714285,0.7142857142857143,7,0,2
62,118,-56,0.2,0.2,0.0,0.9,0.8,0.0,0.0,1.0,1,0,2
142,19,123,0.2,0.4,-0.2,0.5,1.6,0.0,0.0,1.0,1,0,0
130,100,30,0.2,0.5,-0.3,0.9,2.1,0.0,0.0,1.0,1,0,0
14,102,-88,0.6,0.2,0.39999999999999997,2.0,1.1,0.42857142857142855,0.2857142857142857,0.2857142857142857,7,0,2
73,2,71,0.7,0.7,0.0,2.3,1.6,0.5,0.0,0.5,2,0,1
4,135,-131,0.7,0.2,0.49999999999999994,2.0,0.8,1.0,0.0,0.0,1,0,2
40,24,16,0.5,0.7,-0.19999999999999996,2.6,2.7,0.3333333333333333,0.4444444444444444,0.2222222222222222,9,0,1
72,105,-33,0.1,0.1,0.0,1.2,0.9,0.0,0.0,1.0,1,0,1
13,6,7,0.7,0.7,0.0,1.7,2.3,0.16666666666666666,0.16666666666666666,0.6666666666666666,12,0,1
100,14,86,0.5,0.7,-0.19999999999999996,1.4,2.3,0.0,0.0,1.0,1,0,2
37,39,-2,0.4,0.8,-0.4,0.8,1.7,0.6666666666666666,0.16666666666666666,0.16666666666666666,6,0,1
12,70,-58,0.5,0.6,-0.09999999999999998,1.6,1.4,1.0,0.0,0.0,3,0,2
48,151,-103,0.3,0.1,0.19999999999999998,1.6,0.5,1.0,0.0,0.0,1,0,2
154,45,109,0.0,0.2,-0.2,0.1,0.8,0.0,0.0,1.0,1,0,0
58,116,-58,0.4,0.0,0.4,1.5,0.4,0.42857142857142855,0.16666666666666666,0.40476190476190477,42,0,2
120,130,-10,0.3,0.2,0.09999999999999998,0.6,0.8,0.0,0.0,1.0,1,0,1
66,5,61,0.1,0.4,-0.30000000000000004,0.5,1.6,0.0,0.0,1.0,5,0,0
7,20,-13,0.4,0.4,0.0,1.4,1.8,0.3333333333333333,0.1111111111111111,0.5555555555555556,9,0,0
17,32,-15,0.6,0.4,0.19999999999999996,2.8,1.2,0.7142857142857143,0.07142857142857142,0.21428571428571427,14,0,2
133,128,5,0.0,0.1,-0.1,0.2,0.7,0.0,0.0,1.0,1,0,0
42,33,9,0.4,0.5,-0.09999999999999998,1.1,2.0,0.0,0.0,1.0,1,0,2
69,79,-10,0.3,0.4,-0.10000000000000003,1.2,0.8,0.0,1.0,0.0,1,0,2
11,54,-43,0.4,0.2,0.2,1.4,1.0,0.15384615384615385,0.10256410256410256,0.7435897435897436,39,0,2
34,4,30,0.3,0.7,-0.39999999999999997,0.9,2.3,0.09090909090909091,0.45454545454545453,0.45454545454545453,11,0,0
65,44,21,0.2,0.3,-0.09999999999999998,0.8,0.7,0.4,0.0,0.6,5,0,2
6,67,-61,0.7,0.4,0.29999999999999993,1.6,1.0,1.0,0.0,0.0,1,0,2
86,96,-10,0.1,0.2,-0.1,0.4,0.7,0.0,1.0,0.0,1,0,0
89,59,30,0.2,0.3,-0.09999999999999998,1.0,1.0,0.0,0.0,1.0,1,0,1
146,27,119,0.0,0.5,-0.5,0.2,2.1,0.0,0.0,1.0,1,1,1
75,29,46,0.1,0.4,-0.30000000000000004,1.0,1.6,0.0,0.0,1.0,5,0,1
100,98,2,0.5,0.3,0.2,1.7,0.5,0.0,0.0,1.0,1,0,2
8,114,-106,0.7,0.2,0.49999999999999994,1.8,0.5,1.0,0.0,0.0,1,0,2
12,42,-30,0.5,0.4,0.09999999999999998,2.1,1.7,0.25,0.5,0.25,4,0,2
3,11,-8,0.7,0.6,0.09999999999999998,2.3,2.2,0.7894736842105263,0.05263157894736842,0.15789473684210525,19,0,2
30,113,-83,0.3,0.2,0.09999999999999998,1.2,1.0,1.0,0.0,0.0,1,0,2
6,43,-37,0.7,0.5,0.19999999999999996,1.7,1.9,1.0,0.0,0.0,1,0,2
115,77,38,0.2,0.5,-0.3,0.8,1.3,0.5,0.0,0.5,2,0,2
14,4,10,0.4,0.6,-0.19999999999999996,1.6,2.2,0.3125,0.375,0.3125,16,0,2
46,40,6,0.3,0.5,-0.2,1.2,2.6,0.5,0.3333333333333333,0.16666666666666666,6,0,2
17,18,-1,0.6,0.6,0.0,2.6,1.8,0.5714285714285714,0.0,0.42857142857142855,7,0,2
5,38,-33,0.7,0.3,0.39999999999999997,2.9,1.2,0.5625,0.375,0.0625,16,0,2
26,141,-115,0.5,0.0,0.5,0.9,0.3,1.0,0.0,0.0,3,0,2
33,15,18,0.5,0.4,0.09999999999999998,1.3,1.5,0.25,0.25,0.5,4,0,0
73,45,28,0.3,0.7,-0.39999999999999997,1.2,2.4,0.0,0.0,1.0,2,0,0
2,92,-90,0.6,0.1,0.5,2.1,0.9,1.0,0.0,0.0,1,0,2
13,28,-15,0.2,0.7,-0.49999999999999994,1.3,1.5,0.3333333333333333,0.0,0.6666666666666666,3,0,1
21,10,11,0.5,0.5,0.0,1.5,1.8,0.35714285714285715,0.14285714285714285,0.5,14,1,0
158,138,20,0.4,0.3,0.10000000000000003,1.3,2.0,0.2,0.2,0.6,5,0,1
159,173,-14,0.2,0.0,0.2,1.2,0.8,0.33,0.33,0.33,0,0,2
165,142,23,0.1,0.5,-0.4,0.7,0.9,0.6,0.4,0.0,5,0,0
138,158,-20,0.3,0.4,-0.10000000000000003,2.3,1.5,0.5,0.3333333333333333,0.16666666666666666,6,0,0
173,159,14,0.0,0.3,-0.3,1.0,1.5,0.0,0.0,1.0,1,0,0
130,58,72,0.3,0.7,-0.39999999999999997,1.1,2.0,1.0,0.0,0.0,1,0,0
142,165,-23,0.6,0.1,0.5,1.1,0.7,0.16666666666666666,0.3333333333333333,0.5,6,0,2
58,130,-72,0.7,0.2,0.49999999999999994,2.0,1.0,0.5,0.0,0.5,2,0,2
8,36,-28,0.5,0.4,0.09999999999999998,1.9,1.8,0.7727272727272727,0.045454545454545456,0.18181818181818182,22,0,2
9,67,-58,0.4,0.6,-0.19999999999999996,1.7,1.7,0.32,0.2,0.48,25,0,2
41,78,-37,0.5,0.3,0.2,1.3,1.4,0.2222222222222222,0.2222222222222222,0.5555555555555556,27,0,2
45,58,-13,0.3,0.4,-0.10000000000000003,1.5,1.8,0.33,0.33,0.33,0,0,2
86,159,-73,0.2,0.0,0.2,0.9,0.0,0.33,0.33,0.33,0,0,2
100,119,-19,0.6,0.2,0.39999999999999997,1.5,1.0,0.33,0.33,0.33,0,0,2
116,35,81,0.0,0.5,-0.5,0.6,2.1,0.0,0.18181818181818182,0.8181818181818182,11,0,0
137,100,37,0.4,0.5,-0.09999999999999998,1.3,1.7,0.0,0.0,1.0,1,0,0
136,100,36,0.4,0.4,0.0,1.6,1.3,0.0,0.0,1.0,1,0,2
173,111,62,0.0,0.4,-0.4,0.4,0.8,0.0,0.0,1.0,8,0,0
100,100,0,0.5,0.3,0.2,2.8,0.8,0.33,0.33,0.33,0,0,2
111,173,-62,0.4,0.0,0.4,0.8,0.4,1.0,0.0,0.0,9,0,2
100,136,-36,0.4,0.4,0.0,1.4,1.5,0.5,0.0,0.5,2,0,1
100,137,-37,0.5,0.3,0.2,1.5,1.2,1.0,0.0,0.0,2,0,2
138,92,46,0.2,0.7,-0.49999999999999994,0.9,2.7,0.0,0.0,1.0,2,0,0
155,125,30,0.4,0.7,-0.29999999999999993,1.5,1.7,0.33,0.33,0.33,0,0,2
138,92,46,0.2,0.8,-0.6000000000000001,0.7,2.8,0.0,0.0,1.0,3,0,0
140,121,19,0.5,0.4,0.09999999999999998,1.8,1.4,0.33,0.33,0.33,0,0,0
125,155,-30,0.6,0.5,0.09999999999999998,1.7,2.1,0.0,0.0,1.0,1,0,0
121,140,-19,0.4,0.5,-0.09999999999999998,1.2,1.6,1.0,0.0,0.0,1,0,2
100,100,0,0.2,0.5,-0.3,0.7,2.4,0.0,0.0,1.0,1,0,0
91,110,-19,0.3,0.0,0.3,0.7,1.0,0.0,0.3333333333333333,0.6666666666666666,3,0,1
100,89,11,0.3,0.4,-0.10000000000000003,1.1,1.0,0.0,0.6666666666666666,0.3333333333333333,3,0,2
122,79,43,0.3,0.3,0.0,0.5,1.4,0.375,0.375,0.25,8,0,2
52,84,-32,0.4,0.2,0.2,1.3,0.9,0.33,0.33,0.33,0,0,1
113,20,93,0.2,0.7,-0.49999999999999994,0.9,1.7,0.33,0.33,0.33,0,0,0
126,76,50,0.2,0.4,-0.2,1.0,1.0,0.0,0.5,0.5,2,0,2
94,15,79,0.3,0.6,-0.3,1.1,1.8,0.3333333333333333,0.16666666666666666,0.5,6,0,2
4,88,-84,0.6,0.2,0.39999999999999997,1.4,0.9,0.33,0.33,0.33,0,0,2
86,85,1,0.2,0.5,-0.3,0.7,1.8,0.33,0.33,0.33,0,0,0
176,133,43,0.0,0.2,-0.2,0.3333333333333333,1.2,0.33,0.33,0.33,0,0,0
151,53,98,0.3,0.6,-0.3,0.8,1.2,0.33,0.33,0.33,0,0,2
125,100,25,0.2,0.5,-0.3,1.1,1.0,0.35,0.1,0.55,20,0,2
38,8,30,0.6,0.5,0.09999999999999998,1.7,2.0,0.0625,0.3125,0.625,16,0,2
104,46,58,0.6,0.4,0.19999999999999996,1.3,1.4,0.25,0.25,0.5,4,0,2
143,69,74,0.7,0.1,0.6,1.7,1.1,0.0,0.0,1.0,2,0,0
158,100,58,0.2,0.5,-0.3,1.1,1.7,0.0,0.0,1.0,1,0,0
19,130,-111,0.1,0.1,0.0,0.6,0.7,0.33,0.33,0.33,0,0,2
77,9,68,0.2,0.5,-0.3,0.9,1.5,0.3548387096774194,0.3870967741935484,0.25806451612903225,31,0,1
173,22,151,0.3,0.3,0.0,0.6,1.4,0.0,0.0,1.0,2,0,0
155,72,83,0.0,0.1,-0.1,0.2,0.7,0.33,0.33,0.33,0,0,0
100,93,7,0.7,0.1,0.6,1.7,0.4,0.33,0.33,0.33,0,0,2
154,48,106,0.2,0.5,-0.3,0.4,1.5,0.33,0.33,0.33,0,0,0
109,58,51,0.2,0.5,-0.3,0.9,1.6,0.45454545454545453,0.18181818181818182,0.36363636363636365,11,0,2
32,62,-30,0.5,0.5,0.0,1.6,1.4,0.42857142857142855,0.25,0.32142857142857145,56,0,0
119,29,90,0.0,0.4,-0.4,0.5,1.4,0.0,0.2222222222222222,0.7777777777777778,9,0,1
24,21,3,0.4,0.3,0.10000000000000003,1.5,1.1,0.6666666666666666,0.1111111111111111,0.2222222222222222,18,0,1
78,17,61,0.3,0.4,-0.10000000000000003,1.6,0.9,0.0,0.0,1.0,2,0,1
11,18,-7,0.8,0.5,0.30000000000000004,1.8,1.9,0.0,0.0,1.0,5,1,1
2,100,-98,0.7,0.7,0.0,2.6,1.7,0.33,0.33,0.33,0,1,2
133,176,-43,0.3,0.0,0.3,1.3,0.5,1.0,0.0,0.0,1,0,2
6,28,-22,0.6,0.5,0.09999999999999998,1.7,1.9,1.0,0.0,0.0,2,1,1
13,31,-18,0.7,0.6,0.09999999999999998,2.0,1.3,0.4166666666666667,0.16666666666666666,0.4166666666666667,12,1,1
16,5,11,0.6,0.8,-0.20000000000000007,2.0,2.6,0.3,0.1,0.6,10,1,0
7,3,4,0.7,0.9,-0.20000000000000007,1.7,2.3,0.18181818181818182,0.45454545454545453,0.36363636363636365,11,1,2
30,27,3,0.5,0.6,-0.09999999999999998,1.3,2.3,0.33,0.33,0.33,0,1,0
28,16,12,0.4,0.6,-0.19999999999999996,1.7,1.9,0.23333333333333334,0.16666666666666666,0.6,30,1,2
21,13,8,0.3,0.6,-0.3,1.2,1.6,0.4827586206896552,0.06896551724137931,0.4482758620689655,29,1,0
46,104,-58,0.3,0.6,-0.3,1.1,1.2,0.4,0.2,0.4,5,0,2
100,7,93,0.7,0.7,0.0,1.7,1.7,0.33,0.33,0.33,0,1,2
18,30,-12,0.5,0.4,0.09999999999999998,2.0,1.1,0.75,0.0,0.25,4,1,2
116,49,67,0.4,0.7,-0.29999999999999993,1.3,2.3,0.0,0.0,1.0,1,0,0
24,31,-7,0.4,0.5,-0.09999999999999998,1.3,1.1,0.3944954128440367,0.22935779816513763,0.3761467889908257,109,0,2
5,6,-1,0.9,0.6,0.30000000000000004,2.7,1.8,0.34782608695652173,0.21739130434782608,0.43478260869565216,23,1,1
20,113,-93,0.7,0.2,0.49999999999999994,1.6,0.8,1.0,0.0,0.0,1,0,2
58,109,-51,0.4,0.3,0.10000000000000003,1.6,1.1,0.3333333333333333,0.16666666666666666,0.5,12,0,1
85,86,-1,0.5,0.1,0.4,1.9,0.5,1.0,0.0,0.0,1,0,2
110,91,19,0.0,0.3,-0.3,0.9,0.7,0.5,0.5,0.0,4,0,2
100,158,-58,0.6,0.2,0.39999999999999997,2.1,1.1,1.0,0.0,0.0,2,0,2
27,11,16,0.7,0.7,0.0,2.4,1.8,0.33,0.33,0.33,0,1,2
48,154,-106,0.5,0.1,0.4,1.4,0.3,1.0,0.0,0.0,1,0,2
79,122,-43,0.2,0.4,-0.2,1.3,0.8,0.2222222222222222,0.3333333333333333,0.4444444444444444,9,0,2
100,125,-25,0.5,0.2,0.3,1.0,1.1,0.5238095238095238,0.09523809523809523,0.38095238095238093,21,0,1
76,126,-50,0.3,0.2,0.09999999999999998,0.7,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,0,1
3,2,1,0.8,0.7,0.10000000000000009,2.2,2.2,0.2,0.06666666666666667,0.7333333333333333,15,1,0
53,151,-98,0.5,0.3,0.2,1.0,0.8,0.0,0.0,1.0,1,0,0
22,173,-151,0.4,0.2,0.2,1.7,0.6,1.0,0.0,0.0,3,0,2
15,94,-79,0.6,0.4,0.19999999999999996,1.8,1.1,0.42857142857142855,0.14285714285714285,0.42857142857142855,7,0,2
69,143,-74,0.1,0.6,-0.5,0.9,1.5,1.0,0.0,0.0,3,0,1
17,78,-61,0.3,0.2,0.09999999999999998,0.7,1.4,0.6666666666666666,0.3333333333333333,0.0,3,0,2
24,13,11,0.5,0.7,-0.19999999999999996,1.4,1.7,0.3333333333333333,0.4166666666666667,0.25,12,0,2
5,28,-23,0.9,0.4,0.5,2.7,1.5,0.3888888888888889,0.16666666666666666,0.4444444444444444,18,1,2
16,6,10,0.5,0.6,-0.09999999999999998,1.7,1.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,12,1,0
31,21,10,0.4,0.3,0.10000000000000003,0.9,1.1,0.5,0.21428571428571427,0.2857142857142857,14,1,2
27,18,9,0.7,0.5,0.19999999999999996,2.0,1.8,0.33,0.33,0.33,0,1,0
7,2,5,0.6,0.7,-0.09999999999999998,1.7,2.3,0.44,0.28,0.28,25,1,1
3,100,-97,0.7,0.8,-0.10000000000000009,1.9,1.8,0.33,0.33,0.33,0,1,1
